P01TB3,4/8/15,4/8/15,"1,030,618,883.13","37,375,877.92",27.57443946,-4.02,05/08/2010 - 04/08/2015,85.31
P01TB3,5/8/15,5/8/15,"1,033,916,450.57","37,397,259.11",27.64685101,-3.77,06/08/2010 - 05/08/2015,86.03
P01TB3,6/8/15,6/8/15,"1,027,190,149.07","37,397,640.34",27.46671019,-4.4,06/08/2010 - 06/08/2015,84.82
P01TB3,7/8/15,7/8/15,"1,024,677,651.65","37,397,550.25",27.39959288,-4.63,06/08/2010 - 07/08/2015,84.37
P01TB3,10/8/15,10/8/15,"1,016,908,203.86","37,362,613.88",27.21726609,-5.27,11/08/2010 - 10/08/2015,85.87
P01TB3,11/8/15,11/8/15,"1,008,417,168.17","37,354,127.60",26.99613759,-6.04,11/08/2010 - 11/08/2015,84.36
P01TB3,13/08/2015,13/08/2015,"1,008,361,794.73","37,351,178.84",26.99678634,-6.03,11/08/2010 - 13/08/2015,84.37
P01TB3,14/08/2015,14/08/2015,"1,000,131,829.25","36,803,960.48",27.17457079,-5.42,11/08/2010 - 14/08/2015,85.58
P01TB3,17/08/2015,17/08/2015,"994,657,930.10","36,797,523.17",27.0305674,-5.92,18/08/2010 - 17/08/2015,79.67
P01TB3,18/08/2015,18/08/2015,"966,027,251.39","36,750,266.48",26.28626521,-8.51,19/08/2010 - 18/08/2015,72.44
P01TB3,19/08/2015,19/08/2015,"968,630,411.57","36,746,638.19",26.35970144,-8.25,20/08/2010 - 19/08/2015,72.48
P01TB3,20/08/2015,20/08/2015,"960,362,444.47","36,719,652.13",26.15390911,-8.97,20/08/2010 - 20/08/2015,71.14
P01TB3,21/08/2015,21/08/2015,"960,064,127.29","36,858,769.50",26.04710196,-9.34,20/08/2010 - 21/08/2015,70.44
P01TB3,24/08/2015,24/08/2015,"912,182,331.95","36,833,264.23",24.76517764,-13.8,25/08/2010 - 24/08/2015,64.68
P01TB4,29/05/2015,29/05/2015,"2,577,447,318.52","229,025,739.76",11.25396351,0.68,27/05/2010 - 29/05/2015,11.23
P01TB4,31/05/2015,31/05/2015,"2,591,791,277.46","230,300,308.40",11.25396356,0.68,01/06/2010 - 31/05/2015,11.21
P01TB4,2/6/15,2/6/15,"2,592,186,268.73","230,300,308.40",11.25567867,0.7,03/06/2010 - 02/06/2015,11.22
P01TB4,3/6/15,3/6/15,"2,591,147,614.53","230,199,260.64",11.25610746,0.7,04/06/2010 - 03/06/2015,11.22
P01TB4,4/6/15,4/6/15,"2,588,266,193.52","229,934,510.84",11.25653641,0.7,04/06/2010 - 04/06/2015,11.23
P01TB4,5/6/15,5/6/15,"2,586,507,522.72","229,769,520.36",11.25696532,0.71,04/06/2010 - 05/06/2015,11.23
P01TB4,8/6/15,8/6/15,"2,585,971,637.71","229,697,411.73",11.2581662,0.72,09/06/2010 - 08/06/2015,11.23
P01TB4,9/6/15,9/6/15,"2,586,141,826.21","229,703,779.70",11.258595,0.72,10/06/2010 - 09/06/2015,11.23
P01TB4,10/6/15,10/6/15,"2,585,465,160.12","229,634,931.23",11.25902382,0.73,11/06/2010 - 10/06/2015,11.24
P01TB4,11/6/15,11/6/15,"2,583,429,931.62","229,447,176.18",11.25936686,0.73,11/06/2010 - 11/06/2015,11.24
P01TB4,12/6/15,12/6/15,"2,576,607,797.27","228,832,547.16",11.25979599,0.73,11/06/2010 - 12/06/2015,11.24
P01TB4,15/06/2015,15/06/2015,"2,576,398,985.51","228,789,586.03",11.26099763,0.74,16/06/2010 - 15/06/2015,11.24
P01TB4,16/06/2015,16/06/2015,"2,576,250,170.94","228,767,661.86",11.26142633,0.75,17/06/2010 - 16/06/2015,11.24
P01TB4,17/06/2015,17/06/2015,"2,578,818,505.73","228,987,007.95",11.26185511,0.75,18/06/2010 - 17/06/2015,11.24
P01TB4,18/06/2015,18/06/2015,"2,578,937,845.15","228,990,630.70",11.2621981,0.75,18/06/2010 - 18/06/2015,11.25
P01TB4,19/06/2015,19/06/2015,"2,579,140,135.36","228,999,873.28",11.26262691,0.76,18/06/2010 - 19/06/2015,11.25
P01TB4,22/06/2015,22/06/2015,"2,579,205,934.09","228,981,303.92",11.26382761,0.77,23/06/2010 - 22/06/2015,11.25
P01TB4,23/06/2015,23/06/2015,"2,578,185,047.47","228,881,956.85",11.2642564,0.77,24/06/2010 - 23/06/2015,11.25
P01TB4,24/06/2015,24/06/2015,"2,577,505,263.61","228,812,898.28",11.26468518,0.78,25/06/2010 - 24/06/2015,11.25
P01TB4,25/06/2015,25/06/2015,"2,577,064,856.48","228,766,838.23",11.26502808,0.78,25/06/2010 - 25/06/2015,11.26
P01TB4,26/06/2015,26/06/2015,"2,581,826,840.55","229,180,850.50",11.26545623,0.78,25/06/2010 - 26/06/2015,11.26
P01TB4,29/06/2015,29/06/2015,"2,600,937,385.75","230,852,634.37",11.26665673,0.79,30/06/2010 - 29/06/2015,11.26
P01TB4,30/06/2015,30/06/2015,"2,602,676,648.42","230,999,983.79",11.26699927,0.8,30/06/2010 - 30/06/2015,11.26
P01TB4,2/7/15,2/7/15,"2,617,772,731.19","232,323,919.14",11.26777105,0.8,02/07/2010 - 02/07/2015,11.27
P01TB4,3/7/15,3/7/15,"2,619,179,459.92","232,439,918.77",11.26819986,0.81,02/07/2010 - 03/07/2015,11.27
P01TB4,6/7/15,6/7/15,"2,618,112,111.92","232,322,210.01",11.26931477,0.82,07/07/2010 - 06/07/2015,11.27
P01TB4,7/7/15,7/7/15,"2,617,461,704.05","232,257,425.30",11.2696578,0.82,08/07/2010 - 07/07/2015,11.27
P01TB4,8/7/15,8/7/15,"2,617,732,313.63","232,272,600.01",11.27008659,0.82,09/07/2010 - 08/07/2015,11.27
P01TB4,9/7/15,9/7/15,"2,617,450,384.41","232,240,515.47",11.27042962,0.83,09/07/2010 - 09/07/2015,11.27
P01TB4,10/7/15,10/7/15,"2,611,649,390.52","231,716,985.74",11.27085864,0.83,09/07/2010 - 10/07/2015,11.28
P01TB4,13/07/2015,13/07/2015,"2,610,810,819.39","231,619,658.83",11.2719742,0.84,14/07/2010 - 13/07/2015,11.28
P01TB4,14/07/2015,14/07/2015,"2,611,111,303.46","231,637,504.73",11.272403,0.85,15/07/2010 - 14/07/2015,11.28
P01TB4,15/07/2015,15/07/2015,"2,611,072,301.08","231,626,792.13",11.27275596,0.85,16/07/2010 - 15/07/2015,11.28
P01TB4,16/07/2015,16/07/2015,"2,610,828,106.40","231,596,321.72",11.27318468,0.85,16/07/2010 - 16/07/2015,11.28
P01TB4,17/07/2015,17/07/2015,"2,611,970,629.07","231,683,570.75",11.27387074,0.86,16/07/2010 - 17/07/2015,11.29
P01TB4,20/07/2015,20/07/2015,"2,612,064,947.97","231,669,027.07",11.27498562,0.87,21/07/2010 - 20/07/2015,11.29
P01TB4,21/07/2015,21/07/2015,"2,611,217,400.35","231,586,810.61",11.27532865,0.87,22/07/2010 - 21/07/2015,11.29
P01TB4,22/07/2015,22/07/2015,"2,609,180,645.97","231,397,373.63",11.27575739,0.88,23/07/2010 - 22/07/2015,11.29
P01TB4,23/07/2015,23/07/2015,"2,609,300,944.10","231,402,762.63",11.27601466,0.88,23/07/2010 - 23/07/2015,11.29
P01TB4,24/07/2015,24/07/2015,"2,608,873,734.92","231,354,318.74",11.27652922,0.88,23/07/2010 - 24/07/2015,11.3
P01TB4,27/07/2015,27/07/2015,"2,609,041,210.99","231,346,313.39",11.27764334,0.89,28/07/2010 - 27/07/2015,11.29
P01TB4,28/07/2015,28/07/2015,"2,632,366,254.86","233,405,694.79",11.2780721,0.9,29/07/2010 - 28/07/2015,11.3
P01TB4,29/07/2015,29/07/2015,"2,632,816,466.72","233,438,525.60",11.27841456,0.9,30/07/2010 - 29/07/2015,11.3
P01TB4,31/07/2015,31/07/2015,"2,650,458,584.87","234,986,682.55",11.27918636,0.91,31/07/2010 - 31/07/2015,11.3
P01TB4,3/8/15,3/8/15,"2,647,444,291.99","234,698,024.13",11.28021551,0.92,04/08/2010 - 03/08/2015,11.3
P01TB4,4/8/15,4/8/15,"2,647,634,256.11","234,705,940.02",11.28064443,0.92,05/08/2010 - 04/08/2015,11.3
P01TB4,5/8/15,5/8/15,"2,647,175,179.55","234,658,107.61",11.2809875,0.92,06/08/2010 - 05/08/2015,11.3
P01TB4,6/8/15,6/8/15,"2,645,334,885.32","234,487,844.32",11.28133057,0.93,06/08/2010 - 06/08/2015,11.3
P01TB4,7/8/15,7/8/15,"2,645,377,299.33","234,482,691.97",11.28175934,0.93,06/08/2010 - 07/08/2015,11.31
P01TB4,10/8/15,10/8/15,"2,647,081,677.33","234,612,363.84",11.28278849,0.94,11/08/2010 - 10/08/2015,11.3
P01TB4,11/8/15,11/8/15,"2,647,029,334.80","234,598,808.90",11.28321728,0.94,11/08/2010 - 11/08/2015,11.31
P01TB4,13/08/2015,13/08/2015,"2,647,049,530.69","234,586,334.67",11.28390336,0.95,11/08/2010 - 13/08/2015,11.31
P01TB4,14/08/2015,14/08/2015,"2,634,350,617.29","233,452,057.45",11.28433241,0.95,11/08/2010 - 14/08/2015,11.32
P01TB4,17/08/2015,17/08/2015,"2,634,416,998.16","233,434,868.86",11.28544768,0.96,18/08/2010 - 17/08/2015,11.31
P01TB4,18/08/2015,18/08/2015,"2,649,347,973.70","234,750,761.89",11.28579074,0.97,19/08/2010 - 18/08/2015,11.31
P01TB4,19/08/2015,19/08/2015,"2,649,520,774.97","234,758,936.54",11.28613383,0.97,20/08/2010 - 19/08/2015,11.31
P01TB4,20/08/2015,20/08/2015,"2,648,689,284.23","234,676,346.91",11.28656262,0.97,20/08/2010 - 20/08/2015,11.31
P01TB4,21/08/2015,21/08/2015,"2,640,298,551.94","233,925,809.70",11.28690569,0.98,20/08/2010 - 21/08/2015,11.32
P01TB4,24/08/2015,24/08/2015,"2,639,806,560.29","233,860,894.90",11.28793491,0.98,25/08/2010 - 24/08/2015,11.31
P01TB6,29/05/2015,29/05/2015,"770,346,953.70","28,500,893.78",27.02887003,1.46,27/05/2010 - 29/05/2015,118.75
P01TB6,31/05/2015,31/05/2015,"773,384,489.90","28,613,275.04",27.02886995,1.46,01/06/2010 - 31/05/2015,117.86
P01TB6,2/6/15,2/6/15,"763,152,043.26","28,613,275.04",26.67125808,0.12,03/06/2010 - 02/06/2015,107.4
P01TB6,3/6/15,3/6/15,"765,766,710.54","28,636,932.31",26.74052871,0.38,04/06/2010 - 03/06/2015,106.1
P01TB6,4/6/15,4/6/15,"770,560,290.39","28,650,085.66",26.89556672,0.96,04/06/2010 - 04/06/2015,107.29
P01TB6,5/6/15,5/6/15,"780,443,139.15","28,643,759.77",27.24653277,2.28,04/06/2010 - 05/06/2015,110
P01TB6,8/6/15,8/6/15,"779,957,404.98","28,672,335.34",27.20243732,2.11,09/06/2010 - 08/06/2015,112.86
P01TB6,9/6/15,9/6/15,"768,856,129.91","28,596,615.87",26.88626282,0.92,10/06/2010 - 09/06/2015,108.75
P01TB6,10/6/15,10/6/15,"777,317,921.24","28,598,894.82",27.1799986,2.03,11/06/2010 - 10/06/2015,110.57
P01TB6,11/6/15,11/6/15,"782,428,517.21","28,594,207.20",27.36318275,2.72,11/06/2010 - 11/06/2015,111.99
P01TB6,12/6/15,12/6/15,"777,041,359.97","28,595,053.25",27.17397842,2,11/06/2010 - 12/06/2015,110.52
P01TB6,15/06/2015,15/06/2015,"773,994,733.27","28,600,775.07",27.06201952,1.58,16/06/2010 - 15/06/2015,104.33
P01TB6,16/06/2015,16/06/2015,"775,315,411.11","28,596,207.07",27.11252612,1.77,17/06/2010 - 16/06/2015,104.03
P01TB6,17/06/2015,17/06/2015,"783,024,903.33","28,599,577.52",27.37889757,2.77,18/06/2010 - 17/06/2015,105.76
P01TB6,18/06/2015,18/06/2015,"780,654,353.68","28,627,032.57",27.26983147,2.36,18/06/2010 - 18/06/2015,104.94
P01TB6,19/06/2015,19/06/2015,"769,353,570.10","28,613,952.81",26.8873572,0.93,18/06/2010 - 19/06/2015,102.06
P01TB6,22/06/2015,22/06/2015,"778,062,064.42","28,649,925.56",27.15755972,1.94,23/06/2010 - 22/06/2015,100.64
P01TB6,23/06/2015,23/06/2015,"776,345,920.97","28,615,401.84",27.13035187,1.84,24/06/2010 - 23/06/2015,104.47
P01TB6,24/06/2015,24/06/2015,"785,640,657.76","28,615,200.36",27.45536106,3.06,25/06/2010 - 24/06/2015,106.6
P01TB6,25/06/2015,25/06/2015,"787,340,261.96","28,609,403.15",27.52033161,3.31,25/06/2010 - 25/06/2015,107.08
P01TB6,26/06/2015,26/06/2015,"786,188,954.03","28,613,252.91",27.47639203,3.14,25/06/2010 - 26/06/2015,106.75
P01TB6,29/06/2015,29/06/2015,"787,900,909.13","28,765,186.26",27.39078071,2.82,30/06/2010 - 29/06/2015,106.15
P01TB6,30/06/2015,30/06/2015,"788,576,317.57","28,935,953.63",27.25247378,2.3,30/06/2010 - 30/06/2015,105.1
P01TB6,2/7/15,2/7/15,"783,119,897.69","29,029,386.56",26.97679801,1.26,02/07/2010 - 02/07/2015,101.92
P01TB6,3/7/15,3/7/15,"783,623,007.20","29,083,522.32",26.94388247,1.14,02/07/2010 - 03/07/2015,101.68
P01TB6,6/7/15,6/7/15,"778,104,310.58","29,173,377.72",26.67172509,0.12,07/07/2010 - 06/07/2015,97.28
P01TB6,7/7/15,7/7/15,"784,114,034.97","29,200,798.86",26.85248574,0.8,08/07/2010 - 07/07/2015,98.01
P01TB6,8/7/15,8/7/15,"775,106,091.33","29,201,089.68",26.5437386,-0.36,09/07/2010 - 08/07/2015,95.8
P01TB6,9/7/15,9/7/15,"777,290,001.44","29,209,375.33",26.61097653,-0.11,09/07/2010 - 09/07/2015,96.29
P01TB6,10/7/15,10/7/15,"784,254,914.23","29,173,258.22",26.88266453,0.91,09/07/2010 - 10/07/2015,98.3
P01TB6,13/07/2015,13/07/2015,"787,004,060.01","29,232,843.68",26.92191252,1.06,14/07/2010 - 13/07/2015,100.27
P01TB6,14/07/2015,14/07/2015,"786,511,092.62","29,301,669.42",26.84185264,0.76,15/07/2010 - 14/07/2015,99.61
P01TB6,15/07/2015,15/07/2015,"785,323,591.65","29,261,924.42",26.8377288,0.74,16/07/2010 - 15/07/2015,97.87
P01TB6,16/07/2015,16/07/2015,"784,180,760.04","29,262,476.56",26.7981679,0.59,16/07/2010 - 16/07/2015,97.58
P01TB6,17/07/2015,17/07/2015,"782,833,320.29","29,255,212.93",26.75876338,0.45,16/07/2010 - 17/07/2015,97.29
P01TB6,20/07/2015,20/07/2015,"776,558,398.87","29,254,833.63",26.54461853,-0.36,21/07/2010 - 20/07/2015,94.64
P01TB6,21/07/2015,21/07/2015,"768,748,478.62","29,280,224.23",26.25486993,-1.45,22/07/2010 - 21/07/2015,91.8
P01TB6,22/07/2015,22/07/2015,"770,529,396.98","29,373,597.75",26.2320402,-1.53,23/07/2010 - 22/07/2015,89.2
P01TB6,23/07/2015,23/07/2015,"767,449,983.19","29,408,279.63",26.09639166,-2.04,23/07/2010 - 23/07/2015,88.22
P01TB6,24/07/2015,24/07/2015,"762,545,624.10","29,411,824.22",25.92649876,-2.68,23/07/2010 - 24/07/2015,87
P01TB6,27/07/2015,27/07/2015,"750,244,575.31","29,412,330.07",25.50782524,-4.25,28/07/2010 - 27/07/2015,79.51
P01TB6,28/07/2015,28/07/2015,"753,611,751.31","29,531,030.18",25.51931805,-4.21,29/07/2010 - 28/07/2015,79.4
P01TB6,29/07/2015,29/07/2015,"763,553,935.91","29,668,661.15",25.73604289,-3.39,30/07/2010 - 29/07/2015,81.03
P01TB6,31/07/2015,31/07/2015,"780,196,708.55","29,722,463.61",26.2493957,-1.47,31/07/2010 - 31/07/2015,84.64
P01TB6,3/8/15,3/8/15,"780,482,392.92","29,828,855.60",26.16534819,-1.78,04/08/2010 - 03/08/2015,82.06
P01TB6,4/8/15,4/8/15,"774,321,421.55","29,870,078.50",25.92297913,-2.69,05/08/2010 - 04/08/2015,78.56
P01TB6,5/8/15,5/8/15,"774,800,348.50","29,804,147.91",25.99639321,-2.42,06/08/2010 - 05/08/2015,79.53
P01TB6,6/8/15,6/8/15,"768,034,718.37","29,750,940.85",25.81547663,-3.09,06/08/2010 - 06/08/2015,78.28
P01TB6,7/8/15,7/8/15,"765,478,053.06","29,753,910.64",25.72697291,-3.43,06/08/2010 - 07/08/2015,77.67
P01TB6,10/8/15,10/8/15,"760,590,142.76","29,762,723.67",25.55512564,-4.07,11/08/2010 - 10/08/2015,79.03
P01TB6,11/8/15,11/8/15,"754,369,018.84","29,734,427.32",25.37022189,-4.77,11/08/2010 - 11/08/2015,77.74
P01TB6,13/08/2015,13/08/2015,"756,027,536.44","29,738,214.44",25.42276161,-4.57,11/08/2010 - 13/08/2015,78.11
P01TB6,14/08/2015,14/08/2015,"760,510,965.83","29,754,891.08",25.55919172,-4.06,11/08/2010 - 14/08/2015,79.06
P01TB6,17/08/2015,17/08/2015,"756,797,182.80","29,780,760.82",25.41228504,-4.61,18/08/2010 - 17/08/2015,73.2
P01TB6,18/08/2015,18/08/2015,"736,148,724.28","29,782,529.53",24.71746812,-7.22,19/08/2010 - 18/08/2015,66.12
P01TB6,19/08/2015,19/08/2015,"737,155,492.72","29,817,318.93",24.72239353,-7.2,20/08/2010 - 19/08/2015,65.71
P01TB6,20/08/2015,20/08/2015,"726,736,311.06","29,711,108.27",24.4600876,-8.18,20/08/2010 - 20/08/2015,63.95
P01TB6,21/08/2015,21/08/2015,"728,864,229.81","29,880,720.03",24.39245872,-8.44,20/08/2010 - 21/08/2015,63.5
P01TB6,24/08/2015,24/08/2015,"693,268,209.36","29,909,762.56",23.17865974,-12.99,25/08/2010 - 24/08/2015,58.67
P01TB7,29/05/2015,28/05/2015,"55,213,486.39","4,716,568.99",11.70628193,1.1,27/05/2010 - 28/05/2015,-5.31
P01TB7,31/05/2015,31/05/2015,"55,290,111.64","4,727,661.22",11.69502404,1,01/06/2010 - 31/05/2015,-6.42
P01TB7,2/6/15,29/05/2015,"55,198,937.82","4,719,873.05",11.69500476,1,27/05/2010 - 29/05/2015,-5.4
P01TB7,3/6/15,2/6/15,"55,579,396.08","4,727,661.22",11.7562138,1.53,03/06/2010 - 02/06/2015,-4.37
P01TB7,4/6/15,3/6/15,"55,063,218.10","4,727,877.13",11.64649938,0.58,04/06/2010 - 03/06/2015,-6.33
P01TB7,5/6/15,4/6/15,"54,562,400.64","4,715,932.39",11.56980128,-0.08,04/06/2010 - 04/06/2015,-6.95
P01TB7,8/6/15,5/6/15,"54,249,039.65","4,715,957.27",11.50329328,-0.66,04/06/2010 - 05/06/2015,-7.48
P01TB7,9/6/15,8/6/15,"54,623,689.13","4,715,000.50",11.58508661,0.05,09/06/2010 - 08/06/2015,-7.85
P01TB7,10/6/15,9/6/15,"54,609,947.13","4,713,980.17",11.584679,0.05,10/06/2010 - 09/06/2015,-6.36
P01TB7,11/6/15,10/6/15,"54,895,134.97","4,714,324.97",11.6443256,0.56,11/06/2010 - 10/06/2015,-6.63
P01TB7,12/6/15,11/6/15,"54,880,196.47","4,724,204.58",11.616812,0.32,11/06/2010 - 11/06/2015,-6.85
P01TB7,15/06/2015,12/6/15,"54,896,243.38","4,724,204.58",11.62020874,0.35,11/06/2010 - 12/06/2015,-6.82
P01TB7,16/06/2015,15/06/2015,"55,083,028.91","4,724,204.58",11.65974673,0.7,16/06/2010 - 15/06/2015,-6.56
P01TB7,17/06/2015,16/06/2015,"54,819,568.97","4,724,262.43",11.60383654,0.21,17/06/2010 - 16/06/2015,-8.21
P01TB7,18/06/2015,17/06/2015,"55,055,379.60","4,718,589.12",11.66776302,0.76,18/06/2010 - 17/06/2015,-8.38
P01TB7,19/06/2015,18/06/2015,"55,611,864.20","4,718,589.12",11.78569755,1.78,18/06/2010 - 18/06/2015,-7.45
P01TB7,22/06/2015,19/06/2015,"55,620,839.81","4,718,589.12",11.78759973,1.8,18/06/2010 - 19/06/2015,-7.44
P01TB7,23/06/2015,22/06/2015,"54,826,649.29","4,718,187.91",11.62027674,0.35,23/06/2010 - 22/06/2015,-7.22
P01TB7,24/06/2015,23/06/2015,"54,687,593.88","4,722,815.29",11.57944797,0,24/06/2010 - 23/06/2015,-7.95
P01TB7,25/06/2015,24/06/2015,"54,565,032.01","4,722,815.29",11.55349695,-0.22,25/06/2010 - 24/06/2015,-9.17
P01TB7,26/06/2015,25/06/2015,"54,446,343.29","4,715,481.38",11.54629588,-0.28,25/06/2010 - 25/06/2015,-9.23
P01TB7,29/06/2015,26/06/2015,"54,506,778.72","4,718,633.37",11.55139094,-0.24,25/06/2010 - 26/06/2015,-9.19
P01TB7,30/06/2015,29/06/2015,"55,049,470.23","4,737,030.89",11.62109167,0.36,30/06/2010 - 29/06/2015,-7.87
P01TB7,2/7/15,30/06/2015,"54,831,546.44","4,756,707.56",11.52720569,-0.45,30/06/2010 - 30/06/2015,-8.61
P01TB7,3/7/15,2/7/15,"54,604,923.90","4,757,346.59",11.47802096,-0.87,02/07/2010 - 02/07/2015,-6.51
P01TB7,6/7/15,3/7/15,"54,706,750.68","4,767,770.15",11.4742844,-0.91,02/07/2010 - 03/07/2015,-6.54
P01TB7,7/7/15,6/7/15,"54,944,167.32","4,767,770.15",11.52408055,-0.48,07/07/2010 - 06/07/2015,-5.71
P01TB7,8/7/15,7/7/15,"54,546,404.14","4,767,627.06",11.44099643,-1.19,08/07/2010 - 07/07/2015,-5.9
P01TB7,9/7/15,8/7/15,"54,722,616.35","4,767,656.80",11.47788497,-0.88,09/07/2010 - 08/07/2015,-6.32
P01TB7,10/7/15,9/7/15,"54,740,754.20","4,767,656.80",11.48168933,-0.84,09/07/2010 - 09/07/2015,-6.29
P01TB7,13/07/2015,10/7/15,"54,806,085.77","4,769,367.95",11.4912681,-0.76,09/07/2010 - 10/07/2015,-6.21
P01TB7,14/07/2015,13/07/2015,"54,464,748.99","4,750,222.97",11.46572473,-0.98,14/07/2010 - 13/07/2015,-6.23
P01TB7,15/07/2015,14/07/2015,"54,410,463.56","4,750,752.12",11.45302095,-1.09,15/07/2010 - 14/07/2015,-6.09
P01TB7,16/07/2015,15/07/2015,"54,155,853.06","4,750,752.12",11.39942722,-1.55,16/07/2010 - 15/07/2015,-5.27
P01TB7,17/07/2015,16/07/2015,"54,196,195.70","4,750,752.12",11.40791906,-1.48,16/07/2010 - 16/07/2015,-5.2
P01TB7,20/07/2015,17/07/2015,"53,540,709.16","4,750,752.12",11.26994374,-2.67,16/07/2010 - 17/07/2015,-6.34
P01TB7,21/07/2015,20/07/2015,"52,470,500.76","4,750,752.12",11.04467238,-4.62,21/07/2010 - 20/07/2015,-7.7
P01TB7,22/07/2015,21/07/2015,"52,480,012.33","4,754,157.44",11.03876196,-4.67,22/07/2010 - 21/07/2015,-8.57
P01TB7,23/07/2015,22/07/2015,"52,394,579.48","4,751,652.51",11.02660168,-4.77,23/07/2010 - 22/07/2015,-7.91
P01TB7,24/07/2015,23/07/2015,"52,257,065.89","4,751,652.51",10.99766152,-5.02,23/07/2010 - 23/07/2015,-8.15
P01TB7,27/07/2015,24/07/2015,"53,125,637.41","4,752,482.01",11.17850363,-3.46,23/07/2010 - 24/07/2015,-6.64
P01TB7,28/07/2015,27/07/2015,"52,146,571.98","4,700,346.98",11.09419627,-4.19,28/07/2010 - 27/07/2015,-5.53
P01TB7,29/07/2015,28/07/2015,"52,208,589.06","4,692,202.97",11.12666895,-3.91,29/07/2010 - 28/07/2015,-5.65
P01TB7,31/07/2015,29/07/2015,"52,410,137.56","4,695,752.56",11.16117958,-3.61,30/07/2010 - 29/07/2015,-6.36
P01TB7,3/8/15,31/07/2015,"52,826,113.16","4,703,932.92",11.2302012,-3.01,31/07/2010 - 31/07/2015,-5.78
P01TB7,4/8/15,3/8/15,"52,141,483.38","4,701,443.10",11.09052738,-4.22,04/08/2010 - 03/08/2015,-7.59
P01TB7,5/8/15,4/8/15,"52,179,662.62","4,700,969.39",11.09976651,-4.14,05/08/2010 - 04/08/2015,-7.56
P01TB7,6/8/15,5/8/15,"52,063,381.77","4,696,990.31",11.08441329,-4.27,06/08/2010 - 05/08/2015,-8.23
P01TB7,7/8/15,6/8/15,"52,308,409.35","4,692,007.16",11.14840783,-3.72,06/08/2010 - 06/08/2015,-7.7
P01TB7,10/8/15,7/8/15,"52,397,970.41","4,691,264.46",11.16926381,-3.54,06/08/2010 - 07/08/2015,-7.53
P01TB7,11/8/15,10/8/15,"52,924,188.93","4,691,296.66",11.28135625,-2.57,11/08/2010 - 10/08/2015,-5.82
P01TB7,13/08/2015,11/8/15,"53,461,202.15","4,691,296.66",11.39582635,-1.58,11/08/2010 - 11/08/2015,-4.86
P01TB7,14/08/2015,13/08/2015,"53,512,380.06","4,689,692.95",11.41063619,-1.46,11/08/2010 - 13/08/2015,-4.74
P01TB7,17/08/2015,14/08/2015,"53,414,284.15","4,669,780.58",11.43828563,-1.22,11/08/2010 - 14/08/2015,-4.51
P01TB7,18/08/2015,17/08/2015,"53,697,484.45","4,669,606.76",11.49935899,-0.69,18/08/2010 - 17/08/2015,-5.39
P01TB7,19/08/2015,18/08/2015,"54,033,746.73","4,669,606.76",11.57136982,-0.07,19/08/2010 - 18/08/2015,-4.75
P01TB7,20/08/2015,19/08/2015,"54,650,838.48","4,665,876.21",11.71287792,1.15,20/08/2010 - 19/08/2015,-3.16
P01TB7,21/08/2015,20/08/2015,"55,720,741.95","4,669,950.20",11.93176364,3.04,20/08/2010 - 20/08/2015,-1.35
P01TB7,24/08/2015,21/08/2015,"56,159,184.11","4,669,950.20",12.02564947,3.86,20/08/2010 - 21/08/2015,-0.57
P01TB8,29/05/2015,29/05/2015,"1,079,460,888.95","93,786,659.70",11.50974875,0.91,02/08/2010 - 29/05/2015,15.1
P01TB8,31/05/2015,31/05/2015,"1,082,403,206.21","94,042,296.30",11.50974879,0.91,02/08/2010 - 31/05/2015,15.1
P01TB8,2/6/15,2/6/15,"1,082,622,982.82","94,042,296.30",11.51208579,0.93,02/08/2010 - 02/06/2015,15.12
P01TB8,3/6/15,3/6/15,"1,079,400,841.23","93,759,920.46",11.51239075,0.93,02/08/2010 - 03/06/2015,15.12
P01TB8,4/6/15,4/6/15,"1,080,364,322.49","93,840,295.51",11.51279753,0.93,02/08/2010 - 04/06/2015,15.13
P01TB8,5/6/15,5/6/15,"1,078,444,577.07","93,670,240.05",11.51320394,0.94,02/08/2010 - 05/06/2015,15.13
P01TB8,8/6/15,8/6/15,"1,083,045,938.96","94,058,269.33",11.51462755,0.95,02/08/2010 - 08/06/2015,15.15
P01TB8,9/6/15,9/6/15,"1,083,658,939.16","94,107,353.94",11.51513557,0.95,02/08/2010 - 09/06/2015,15.15
P01TB8,10/6/15,10/6/15,"1,083,930,388.70","94,126,774.30",11.51564363,0.96,02/08/2010 - 10/06/2015,15.16
P01TB8,11/6/15,11/6/15,"1,083,153,574.85","94,055,167.19",11.51615171,0.96,02/08/2010 - 11/06/2015,15.16
P01TB8,12/6/15,12/6/15,"1,083,663,197.65","94,095,268.53",11.51665981,0.97,02/08/2010 - 12/06/2015,15.17
P01TB8,15/06/2015,15/06/2015,"1,084,077,109.72","94,120,412.27",11.51798089,0.98,02/08/2010 - 15/06/2015,15.18
P01TB8,16/06/2015,16/06/2015,"1,083,354,009.49","94,053,483.32",11.51848896,0.98,02/08/2010 - 16/06/2015,15.18
P01TB8,17/06/2015,17/06/2015,"1,083,477,422.81","94,060,048.47",11.51899707,0.99,02/08/2010 - 17/06/2015,15.19
P01TB8,18/06/2015,18/06/2015,"1,083,350,008.32","94,045,668.61",11.51940354,0.99,02/08/2010 - 18/06/2015,15.19
P01TB8,19/06/2015,19/06/2015,"1,081,507,569.62","93,881,584.01",11.51991182,1,02/08/2010 - 19/06/2015,15.2
